Client_Name,Client_ID,Risk_Profile,Risk_Profile_Desc,Investment_Objective,Knowledge_and_Experience,Client_Name_1,Client_ID_1,Ticker,Units,Date_of_Purchase,Unit_Price,Market_Value,Concentration
Sonn Hye Jin,C235,3,Conservative,1,No,Sonn Hye Jin,C235,BLK,13,2021-09-30,829.2872925,10780.7348,4
Sonn Hye Jin,C235,3,Conservative,1,No,Sonn Hye Jin,C235,BLK,29,2021-11-22,909.0557861,26362.6178,5
Sophia Grace,C185,1,Aggressive,3,Yes,Sophia Grace,C185,SLB,11,2022-02-25,39.45000076,433.9500084,1
Sophia Grace,C185,1,Aggressive,3,Yes,Sophia Grace,C185,UHS,7,2021-11-05,129.4867401,906.4071807,1
Sophia Grace,C185,1,Aggressive,3,Yes,Sophia Grace,C185,BRO,21,2022-02-25,67.58999634,1419.389923,1
Sophia Grace,C185,1,Aggressive,3,Yes,Sophia Grace,C185,BIIB,9,2021-10-19,268.1300049,2413.170044,2
Zheng Kiang ,C287,1,Aggressive,3,Yes,Zheng Kiang ,C287,VRSK,14,2022-01-05,213.9450531,2995.230743,0
Zheng Kiang ,C287,1,Aggressive,3,Yes,Zheng Kiang ,C287,ADBE,7,2021-09-15,661.0800171,4627.56012,1
Zheng Kiang ,C287,1,Aggressive,3,Yes,Zheng Kiang ,C287,GL,17,2021-09-02,94.20326233,1601.45546,1
Zheng Kiang ,C287,1,Aggressive,3,Yes,Zheng Kiang ,C287,WDC,7,2021-09-10,57.97000122,405.7900085,1
Zheng Kiang ,C287,1,Aggressive,3,Yes,Zheng Kiang ,C287,ETSY,18,2021-11-09,258.6700134,4656.060241,1
salma Naguib,C259,3,Conservative,1,No,salma Naguib,C259,FITB,25,2021-10-18,43.4645195,1086.612988,1
salma Naguib,C259,3,Conservative,1,No,salma Naguib,C259,MPC,3,2021-09-29,60.93697357,182.8109207,1
salma Naguib,C259,3,Conservative,1,No,salma Naguib,C259,GOOG,29,2022-02-24,2653.469971,76950.62916,5
Adam Sandlers,C164,1,Aggressive,3,Yes,Adam Sandlers,C164,OMC,9,2022-01-24,74.90327454,674.1294709,1
Adam Sandlers,C164,1,Aggressive,3,Yes,Adam Sandlers,C164,HPE,20,2021-10-19,15.13981628,302.7963256,1
Adam Sandlers,C164,1,Aggressive,3,Yes,Adam Sandlers,C164,ADI,10,2022-02-28,160.2899933,1602.899933,3
Adam Sandlers,C164,1,Aggressive,3,Yes,Adam Sandlers,C164,CTXS,22,2021-10-18,100.0506897,2201.115173,3
Adam Sandlers,C164,1,Aggressive,3,Yes,Adam Sandlers,C164,EMR,28,2021-12-08,91.99608612,2575.890411,4
Alysia Sierra,C273,2,Moderate,2,Yes,Alysia Sierra,C273,HST,7,2022-01-18,17.67321014,123.712471,1
Alysia Sierra,C273,2,Moderate,2,Yes,Alysia Sierra,C273,AIG,25,2021-12-20,52.62082672,1315.520668,1
Alysia Sierra,C273,2,Moderate,2,Yes,Alysia Sierra,C273,SYK,16,2022-02-03,250.1215363,4001.944581,1
Alysia Sierra,C273,2,Moderate,2,Yes,Alysia Sierra,C273,DHI,7,2021-10-27,87.34550476,611.4185333,1
Alysia Sierra,C273,2,Moderate,2,Yes,Alysia Sierra,C273,PKI,21,2022-03-11,165.8899994,3483.689987,1
Alysia Sierra,C273,2,Moderate,2,Yes,Alysia Sierra,C273,J,3,2021-10-07,134.3739929,403.1219787,1
Alysia Sierra,C273,2,Moderate,2,Yes,Alysia Sierra,C273,WHR,23,2021-09-21,202.5715942,4659.146667,1
Alysia Sierra,C273,2,Moderate,2,Yes,Alysia Sierra,C273,PPG,13,2021-12-09,163.4126892,2124.36496,1
Alysia Sierra,C273,2,Moderate,2,Yes,Alysia Sierra,C273,TTWO,3,2021-09-14,152.1499939,456.4499817,1
Alysia Sierra,C273,2,Moderate,2,Yes,Alysia Sierra,C273,TMO,13,2022-02-02,603.7918091,7849.293518,2
Alysia Sierra,C273,2,Moderate,2,Yes,Alysia Sierra,C273,TECH,24,2021-09-14,509.1805725,12220.33374,3
Anna Sullivan,C195,2,Moderate,2,Yes,Anna Sullivan,C195,AIG,22,2022-03-07,54.37120438,1196.166496,1
Anna Sullivan,C195,2,Moderate,2,Yes,Anna Sullivan,C195,HOLX,8,2021-11-23,74.34999847,594.7999878,1
Anna Sullivan,C195,2,Moderate,2,Yes,Anna Sullivan,C195,LUV,29,2022-03-15,42.06000137,1219.74004,1
Anna Sullivan,C195,2,Moderate,2,Yes,Anna Sullivan,C195,HPE,28,2022-02-16,17.51069069,490.2993393,1
Anna Sullivan,C195,2,Moderate,2,Yes,Anna Sullivan,C195,PVH,19,2021-12-17,97.69136047,1856.135849,2
Anna Sullivan,C195,2,Moderate,2,Yes,Anna Sullivan,C195,V,7,2022-01-05,219.6426544,1537.498581,2
Anna Sullivan,C195,2,Moderate,2,Yes,Anna Sullivan,C195,ULTA,17,2021-10-29,367.3599854,6245.119752,5
Anna Williams,C176,1,Aggressive,3,Yes,Anna Williams,C176,HLT,22,2021-12-13,142.4100037,3133.020081,3
Anna Williams,C176,1,Aggressive,3,Yes,Anna Williams,C176,FTNT,29,2021-12-15,336.7799988,9766.619965,5
Brijraj Singh,C258,2,Moderate,2,Yes,Brijraj Singh,C258,PLD,7,2021-10-25,143.7866974,1006.506882,1
Brijraj Singh,C258,2,Moderate,2,Yes,Brijraj Singh,C258,VZ,14,2021-11-10,51.34855652,718.8797913,1
Brijraj Singh,C258,2,Moderate,2,Yes,Brijraj Singh,C258,LEN,27,2022-03-07,83.26000214,2248.020058,1
Brijraj Singh,C258,2,Moderate,2,Yes,Brijraj Singh,C258,APA,22,2021-09-16,20.36442757,448.0174065,1
Claudia Hayes,C236,1,Aggressive,3,Yes,Claudia Hayes,C236,CCI,19,2021-09-30,170.5807953,3241.035111,0
Claudia Hayes,C236,1,Aggressive,3,Yes,Claudia Hayes,C236,KMX,9,2022-01-05,119.3499985,1074.149987,1
Claudia Hayes,C236,1,Aggressive,3,Yes,Claudia Hayes,C236,PCAR,24,2021-10-01,77.52172852,1860.521484,1
Claudia Hayes,C236,1,Aggressive,3,Yes,Claudia Hayes,C236,WELL,12,2021-09-30,81.22052765,974.6463318,1
Claudia Hayes,C236,1,Aggressive,3,Yes,Claudia Hayes,C236,CERN,9,2022-02-28,92.9811554,836.8303986,1
Claudia Hayes,C236,1,Aggressive,3,Yes,Claudia Hayes,C236,WYNN,3,2021-09-14,92.25,276.75,1
Claudia Hayes,C236,1,Aggressive,3,Yes,Claudia Hayes,C236,SPG,25,2022-01-11,159.7977295,3994.943238,1
Claudia Hayes,C236,1,Aggressive,3,Yes,Claudia Hayes,C236,WY,22,2022-02-03,39.70689011,873.5515824,1
Claudia Hayes,C236,1,Aggressive,3,Yes,Claudia Hayes,C236,RE,28,2022-01-07,277.5792236,7772.218261,2
David Cameron,C179,1,Aggressive,3,Yes,David Cameron,C179,NSC,7,2021-12-01,267.8687744,1875.081421,1
David Cameron,C179,1,Aggressive,3,Yes,David Cameron,C179,AJG,27,2021-11-09,160.5648804,4335.251771,1
David Cameron,C179,1,Aggressive,3,Yes,David Cameron,C179,EXR,16,2021-11-22,197.209137,3155.346192,1
David Cameron,C179,1,Aggressive,3,Yes,David Cameron,C179,ADP,23,2022-02-11,202.7792969,4663.923829,1
David Cameron,C179,1,Aggressive,3,Yes,David Cameron,C179,IPG,2,2021-10-05,37.40672302,74.81344604,1
David Cameron,C179,1,Aggressive,3,Yes,David Cameron,C179,DXCM,23,2021-10-07,539.1900024,12401.37006,1
James Gosling,C163,3,Conservative,1,No,James Gosling,C163,TJX,9,2021-09-02,71.33834839,642.0451355,1
James Gosling,C163,3,Conservative,1,No,James Gosling,C163,HPQ,23,2022-03-08,35.63000107,819.4900246,1
James Gosling,C163,3,Conservative,1,No,James Gosling,C163,NEM,27,2021-12-29,60.19040298,1625.14088,2
James Gosling,C163,3,Conservative,1,No,James Gosling,C163,GPN,17,2021-09-23,163.3408966,2776.795242,3
James Gosling,C163,3,Conservative,1,No,James Gosling,C163,DLR,28,2021-11-18,161.7208405,4528.183534,4
Jared Vasquez,C291,2,Moderate,2,Yes,Jared Vasquez,C291,VTR,22,2021-12-13,47.58311462,1046.828522,0
Jared Vasquez,C291,2,Moderate,2,Yes,Jared Vasquez,C291,EBAY,4,2021-12-23,64.62221527,258.4888611,1
Jared Vasquez,C291,2,Moderate,2,Yes,Jared Vasquez,C291,VTRS,10,2022-02-18,14.58868027,145.8868027,1
Jared Vasquez,C291,2,Moderate,2,Yes,Jared Vasquez,C291,AKAM,15,2021-09-15,111.9400024,1679.100036,1
Jared Vasquez,C291,2,Moderate,2,Yes,Jared Vasquez,C291,TAP,15,2022-01-25,49.84669113,747.700367,1
Jared Vasquez,C291,2,Moderate,2,Yes,Jared Vasquez,C291,CTRA,15,2022-03-18,24.85000038,372.7500057,1
Jared Vasquez,C291,2,Moderate,2,Yes,Jared Vasquez,C291,KMI,12,2021-09-08,15.59494591,187.1393509,1
Jared Vasquez,C291,2,Moderate,2,Yes,Jared Vasquez,C291,XRAY,14,2021-09-23,59.33402634,830.6763688,1
Jared Vasquez,C291,2,Moderate,2,Yes,Jared Vasquez,C291,BSX,27,2021-12-10,41.16999817,1111.589951,1
Jeremy Hunter,C180,1,Aggressive,3,Yes,Jeremy Hunter,C180,TJX,10,2022-01-18,68.65565491,686.5565491,1
Jeremy Hunter,C180,1,Aggressive,3,Yes,Jeremy Hunter,C180,HUM,30,2022-02-03,425.445343,12763.36029,1
Jeremy Hunter,C180,1,Aggressive,3,Yes,Jeremy Hunter,C180,ZBH,17,2021-12-01,115.8522186,1969.487716,1
Jeremy Hunter,C180,1,Aggressive,3,Yes,Jeremy Hunter,C180,GOOGL,7,2021-10-21,2837.719971,19864.0398,2
Justin Peyton,C217,3,Conservative,1,No,Justin Peyton,C217,AEP,23,2022-02-18,85.70999908,1971.329979,1
Justin Peyton,C217,3,Conservative,1,No,Justin Peyton,C217,RL,10,2021-10-25,122.6000977,1226.000977,1
Justin Peyton,C217,3,Conservative,1,No,Justin Peyton,C217,KEY,3,2021-10-07,22.33323288,66.99969864,1
Kai Sheng Teo,C214,3,Conservative,1,No,Kai Sheng Teo,C214,XOM,9,2021-09-14,53.26571274,479.3914147,1
Kai Sheng Teo,C214,3,Conservative,1,No,Kai Sheng Teo,C214,SYF,4,2021-09-30,48.40720367,193.6288147,1
Kai Sheng Teo,C214,3,Conservative,1,No,Kai Sheng Teo,C214,JNPR,7,2022-02-11,33.78202057,236.474144,1
Kai Sheng Teo,C214,3,Conservative,1,No,Kai Sheng Teo,C214,ADM,27,2021-11-30,61.88132477,1670.795769,2
Kai Sheng Teo,C214,3,Conservative,1,No,Kai Sheng Teo,C214,RE,20,2021-12-20,260.1789246,5203.578492,5
Kai Sheng Teo,C214,3,Conservative,1,No,Kai Sheng Teo,C214,ORLY,22,2021-11-17,640.9699707,14101.33936,5
Kai Sheng Teo,C214,3,Conservative,1,No,Kai Sheng Teo,C214,SBNY,22,2022-02-24,325.7000122,7165.400268,5
Kendall Clark,C248,1,Aggressive,3,Yes,Kendall Clark,C248,JNPR,14,2021-09-16,27.70324898,387.8454857,1
Kendall Clark,C248,1,Aggressive,3,Yes,Kendall Clark,C248,EQR,24,2022-03-04,87.98138428,2111.553223,1
Kendall Clark,C248,1,Aggressive,3,Yes,Kendall Clark,C248,LYV,2,2022-02-22,117.0500031,234.1000062,1
Kundan Sharma,C282,2,Moderate,2,Yes,Kundan Sharma,C282,HAS,7,2021-09-15,97.16587067,680.1610947,1
Kundan Sharma,C282,2,Moderate,2,Yes,Kundan Sharma,C282,JNJ,12,2021-09-02,172.6831665,2072.197998,1
Kundan Sharma,C282,2,Moderate,2,Yes,Kundan Sharma,C282,FMC,20,2022-01-06,107.4624557,2149.249114,1
Kundan Sharma,C282,2,Moderate,2,Yes,Kundan Sharma,C282,BBY,22,2021-12-08,105.267807,2315.891754,1
Kundan Sharma,C282,2,Moderate,2,Yes,Kundan Sharma,C282,NUE,10,2021-12-06,109.3955917,1093.955917,1
Kundan Sharma,C282,2,Moderate,2,Yes,Kundan Sharma,C282,ALB,28,2022-03-07,171.7345734,4808.568055,1
Liana Natasha,C256,3,Conservative,1,No,Liana Natasha,C256,HRL,2,2022-03-09,49.66469574,99.32939148,1
Liana Natasha,C256,3,Conservative,1,No,Liana Natasha,C256,RF,24,2022-02-18,23.52053452,564.4928285,1
Liana Natasha,C256,3,Conservative,1,No,Liana Natasha,C256,SJM,26,2021-09-15,119.9957886,3119.890504,1
Liana Natasha,C256,3,Conservative,1,No,Liana Natasha,C256,APH,13,2022-02-11,74.98406219,974.7928085,1
Liana Natasha,C256,3,Conservative,1,No,Liana Natasha,C256,SWKS,30,2022-03-22,137.5200043,4125.600129,1
Liana Natasha,C256,3,Conservative,1,No,Liana Natasha,C256,HOLX,22,2022-01-10,73.44999695,1615.899933,1
Liana Natasha,C256,3,Conservative,1,No,Liana Natasha,C256,HCA,26,2021-10-28,249.6515808,6490.941101,1
Liana Natasha,C256,3,Conservative,1,No,Liana Natasha,C256,MOS,9,2021-10-11,41.73740005,375.6366005,1
Liana Natasha,C256,3,Conservative,1,No,Liana Natasha,C256,ECL,17,2021-09-20,215.9173279,3670.594574,1
Liana Natasha,C256,3,Conservative,1,No,Liana Natasha,C256,EQIX,12,2021-10-18,761.7181396,9140.617675,2
Manjiry Varde,C280,3,Conservative,1,No,Manjiry Varde,C280,NTAP,6,2022-01-03,91.3157196,547.8943176,1
Manjiry Varde,C280,3,Conservative,1,No,Manjiry Varde,C280,A,8,2021-10-28,155.3112793,1242.490234,1
Manjiry Varde,C280,3,Conservative,1,No,Manjiry Varde,C280,A,10,2022-02-23,125.8024902,1258.024902,1
Manjiry Varde,C280,3,Conservative,1,No,Manjiry Varde,C280,ETSY,15,2021-10-25,252.5700073,3788.55011,1
Manjiry Varde,C280,3,Conservative,1,No,Manjiry Varde,C280,HIG,27,2021-11-01,72.33374786,1953.011192,1
Manjiry Varde,C280,3,Conservative,1,No,Manjiry Varde,C280,UNH,6,2021-09-20,410.1446228,2460.867737,1
Manjiry Varde,C280,3,Conservative,1,No,Manjiry Varde,C280,UPS,23,2022-01-28,196.8198853,4526.857362,2
Manjiry Varde,C280,3,Conservative,1,No,Manjiry Varde,C280,AIZ,30,2021-10-13,158.8439026,4765.317078,2
Manjiry Varde,C280,3,Conservative,1,No,Manjiry Varde,C280,ULTA,15,2021-10-07,375.0299988,5625.449982,2
Maria Fadeeva,C177,2,Moderate,2,Yes,Maria Fadeeva,C177,FTV,14,2021-09-14,74.829216,1047.609024,1
Maria Fadeeva,C177,2,Moderate,2,Yes,Maria Fadeeva,C177,EW,12,2022-01-18,115.8300018,1389.960022,2
Maria Fadeeva,C177,2,Moderate,2,Yes,Maria Fadeeva,C177,ZBH,13,2021-11-24,125.9877167,1637.840317,2
Maria Fadeeva,C177,2,Moderate,2,Yes,Maria Fadeeva,C177,PLD,28,2021-09-24,126.7423782,3548.78659,3
Payton Taylor,C247,3,Conservative,1,No,Payton Taylor,C247,NLSN,20,2022-01-18,19.85142899,397.0285798,1
Payton Taylor,C247,3,Conservative,1,No,Payton Taylor,C247,SLB,17,2021-12-23,29.47821426,501.1296424,2
Payton Taylor,C247,3,Conservative,1,No,Payton Taylor,C247,CCL,22,2021-11-12,22.36000061,491.9200134,2
Payton Taylor,C247,3,Conservative,1,No,Payton Taylor,C247,FMC,12,2022-01-05,108.5579987,1302.695984,4
Payton Taylor,C247,3,Conservative,1,No,Payton Taylor,C247,MAA,12,2022-02-24,204.3200073,2451.840088,5
Payton Taylor,C247,3,Conservative,1,No,Payton Taylor,C247,NEE,28,2021-10-19,81.21845245,2274.116669,5
Payton Taylor,C247,3,Conservative,1,No,Payton Taylor,C247,NFLX,4,2021-11-05,645.7199707,2582.879883,5
Rahul Kapadia,C261,2,Moderate,2,Yes,Rahul Kapadia,C261,CDW,7,2021-09-16,193.2715759,1352.901031,1
Rahul Kapadia,C261,2,Moderate,2,Yes,Rahul Kapadia,C261,TSCO,3,2021-11-29,225.7301636,677.1904908,1
Rahul Kapadia,C261,2,Moderate,2,Yes,Rahul Kapadia,C261,LVS,25,2021-10-11,39.09000015,977.2500038,1
Rahul Kapadia,C261,2,Moderate,2,Yes,Rahul Kapadia,C261,ED,19,2022-02-02,86.3207016,1640.09333,2
Rahul Kapadia,C261,2,Moderate,2,Yes,Rahul Kapadia,C261,PAYX,24,2021-09-23,109.0709457,2617.702697,2
Rahul Kapadia,C261,2,Moderate,2,Yes,Rahul Kapadia,C261,BXP,16,2021-12-15,113.831192,1821.299072,2
Rahul Kapadia,C261,2,Moderate,2,Yes,Rahul Kapadia,C261,LLY,10,2021-10-20,241.9213257,2419.213257,2
Rahul Kapadia,C261,2,Moderate,2,Yes,Rahul Kapadia,C261,URI,25,2021-10-28,367.1799927,9179.499818,5
Rahul Kapadia,C261,2,Moderate,2,Yes,Rahul Kapadia,C261,TFX,29,2021-12-23,327.0560913,9484.626648,5
Ramesh Pillai,C296,1,Aggressive,3,Yes,Ramesh Pillai,C296,INTC,20,2022-03-15,44.81000137,896.2000274,1
Ramesh Pillai,C296,1,Aggressive,3,Yes,Ramesh Pillai,C296,WY,29,2021-12-29,39.09187317,1133.664322,1
Ramesh Pillai,C296,1,Aggressive,3,Yes,Ramesh Pillai,C296,BDX,23,2021-09-27,243.5879364,5602.522537,2
Ramesh Pillai,C296,1,Aggressive,3,Yes,Ramesh Pillai,C296,GOOGL,21,2022-03-02,2691.429932,56520.02857,5
Ranjith Kumar,C262,3,Conservative,1,No,Ranjith Kumar,C262,BMY,3,2021-11-23,56.53375244,169.6012573,1
Ranjith Kumar,C262,3,Conservative,1,No,Ranjith Kumar,C262,NVDA,22,2021-10-13,209.3286896,4605.231171,1
Ranjith Kumar,C262,3,Conservative,1,No,Ranjith Kumar,C262,COO,10,2022-03-10,385.2999878,3852.999878,1
Ranjith Kumar,C262,3,Conservative,1,No,Ranjith Kumar,C262,PG,7,2021-10-14,142.3940582,996.7584074,1
Ranjith Kumar,C262,3,Conservative,1,No,Ranjith Kumar,C262,CTSH,15,2021-09-28,75.90383911,1138.557587,1
Ranjith Kumar,C262,3,Conservative,1,No,Ranjith Kumar,C262,GE,11,2022-02-16,101.3189926,1114.508919,1
Ranjith Kumar,C262,3,Conservative,1,No,Ranjith Kumar,C262,CTSH,13,2021-11-15,81.46044159,1058.985741,1
Ranjith Kumar,C262,3,Conservative,1,No,Ranjith Kumar,C262,EOG,2,2021-09-22,71.4254303,142.8508606,1
Ranjith Kumar,C262,3,Conservative,1,No,Ranjith Kumar,C262,SYF,2,2021-11-23,49.46133804,98.92267608,1
Ricky Ponting,C267,2,Moderate,2,Yes,Ricky Ponting,C267,ZBH,6,2021-09-02,143.952774,863.716644,1
Ricky Ponting,C267,2,Moderate,2,Yes,Ricky Ponting,C267,INTC,3,2021-12-03,48.87766647,146.6329994,1
Ricky Ponting,C267,2,Moderate,2,Yes,Ricky Ponting,C267,FB,24,2022-03-02,208.1100006,4994.640014,2
Ricky Ponting,C267,2,Moderate,2,Yes,Ricky Ponting,C267,TYL,15,2021-12-13,515.0100098,7725.150147,3
Rishi Mohanty,C169,3,Conservative,1,No,Rishi Mohanty,C169,PPL,20,2021-12-01,27.28405571,545.6811142,1
Rishi Mohanty,C169,3,Conservative,1,No,Rishi Mohanty,C169,GL,11,2021-12-07,91.46479797,1006.112778,2
Rishi Mohanty,C169,3,Conservative,1,No,Rishi Mohanty,C169,SYK,7,2021-10-25,271.6566162,1901.596313,3
Rishi Mohanty,C169,3,Conservative,1,No,Rishi Mohanty,C169,SNA,10,2022-02-02,209.6690674,2096.690674,3
Rishi Mohanty,C169,3,Conservative,1,No,Rishi Mohanty,C169,JKHY,15,2021-11-01,165.0762024,2476.143036,4
Rishi Mohanty,C169,3,Conservative,1,No,Rishi Mohanty,C169,BKNG,6,2021-09-24,2491.350098,14948.10059,5
Rishi Mohanty,C169,3,Conservative,1,No,Rishi Mohanty,C169,BA,27,2021-12-17,192.6300049,5201.010132,5
Robin Uthappa,C161,1,Aggressive,3,Yes,Robin Uthappa,C161,GPN,2,2022-01-11,148.809021,297.618042,1
Robin Uthappa,C161,1,Aggressive,3,Yes,Robin Uthappa,C161,LKQ,5,2021-10-27,53.6702919,268.3514595,1
Robin Uthappa,C161,1,Aggressive,3,Yes,Robin Uthappa,C161,SLB,24,2021-11-19,29.83042908,715.9302979,2
Robin Uthappa,C161,1,Aggressive,3,Yes,Robin Uthappa,C161,HPQ,21,2021-12-08,36.45263672,765.5053711,2
Robin Uthappa,C161,1,Aggressive,3,Yes,Robin Uthappa,C161,AEE,24,2021-11-03,83.10018921,1994.404541,3
Robin Uthappa,C161,1,Aggressive,3,Yes,Robin Uthappa,C161,FB,7,2021-09-20,355.7000122,2489.900085,4
Robin Uthappa,C161,1,Aggressive,3,Yes,Robin Uthappa,C161,AAP,22,2022-02-28,203.0019684,4466.043305,5
Robin Uthappa,C161,1,Aggressive,3,Yes,Robin Uthappa,C161,COO,11,2021-12-03,391.5304871,4306.835358,5
Robin Uthappa,C161,1,Aggressive,3,Yes,Robin Uthappa,C161,DHR,26,2021-11-16,305.1246643,7933.241272,5
Russell Smith,C178,3,Conservative,1,No,Russell Smith,C178,DD,2,2022-03-11,72.48999786,144.9799957,1
Russell Smith,C178,3,Conservative,1,No,Russell Smith,C178,MET,13,2021-09-14,59.90436935,778.7568016,2
Russell Smith,C178,3,Conservative,1,No,Russell Smith,C178,PPL,18,2021-11-05,28.09602356,505.7284241,2
Russell Smith,C178,3,Conservative,1,No,Russell Smith,C178,PNW,25,2022-01-19,70.10855865,1752.713966,4
Russell Smith,C178,3,Conservative,1,No,Russell Smith,C178,JPM,14,2021-10-18,164.3394775,2300.752685,5
Russell Smith,C178,3,Conservative,1,No,Russell Smith,C178,GS,15,2021-12-16,395.0413818,5925.620727,5
Russell Smith,C178,3,Conservative,1,No,Russell Smith,C178,JKHY,29,2021-09-21,166.8658905,4839.110825,5
Tan Boon Hong,C215,1,Aggressive,3,Yes,Tan Boon Hong,C215,WM,8,2021-12-08,162.844986,1302.759888,1
Tan Boon Hong,C215,1,Aggressive,3,Yes,Tan Boon Hong,C215,AKAM,2,2021-11-23,111.8000031,223.6000062,1
Tan Boon Hong,C215,1,Aggressive,3,Yes,Tan Boon Hong,C215,EMN,30,2021-12-13,113.2178574,3396.535722,3
Tan Boon Hong,C215,1,Aggressive,3,Yes,Tan Boon Hong,C215,RL,30,2022-02-16,129.2932281,3878.796843,3
Tan Boon Hong,C215,1,Aggressive,3,Yes,Tan Boon Hong,C215,CCI,28,2022-01-21,180.707016,5059.796448,4
Tan Boon Hong,C215,1,Aggressive,3,Yes,Tan Boon Hong,C215,TGT,29,2021-10-07,228.0491943,6613.426635,5
Tan Boon Hong,C215,1,Aggressive,3,Yes,Tan Boon Hong,C215,ANTM,23,2021-11-12,434.5665588,9995.030852,5
Tan Boon Hong,C215,1,Aggressive,3,Yes,Tan Boon Hong,C215,SBNY,29,2021-10-04,288.5414429,8367.701844,5
Tanzim Naseer,C189,2,Moderate,2,Yes,Tanzim Naseer,C189,AAL,16,2021-10-01,21.64999962,346.3999939,1
Tanzim Naseer,C189,2,Moderate,2,Yes,Tanzim Naseer,C189,PCAR,16,2022-03-02,91.63999939,1466.23999,1
Tanzim Naseer,C189,2,Moderate,2,Yes,Tanzim Naseer,C189,DLTR,27,2021-11-03,113.2699966,3058.289908,1
Tanzim Naseer,C189,2,Moderate,2,Yes,Tanzim Naseer,C189,SYF,18,2021-12-15,46.48629379,836.7532882,1
Tanzim Naseer,C189,2,Moderate,2,Yes,Tanzim Naseer,C189,HUM,28,2021-11-12,443.9573059,12430.80457,3
Tanzim Naseer,C189,2,Moderate,2,Yes,Tanzim Naseer,C189,REGN,24,2021-10-06,546.5700073,13117.68018,3
Tasnim Rahman,C190,3,Conservative,1,No,Tasnim Rahman,C190,TSN,11,2021-10-01,77.48641968,852.3506165,1
Tasnim Rahman,C190,3,Conservative,1,No,Tasnim Rahman,C190,OXY,25,2022-02-11,42.87766647,1071.941662,1
Tasnim Rahman,C190,3,Conservative,1,No,Tasnim Rahman,C190,HSY,8,2022-01-19,198.7523804,1590.019043,2
Tasnim Rahman,C190,3,Conservative,1,No,Tasnim Rahman,C190,SEE,21,2022-02-11,63.5022049,1333.546303,2
Tasnim Rahman,C190,3,Conservative,1,No,Tasnim Rahman,C190,KMB,19,2021-12-01,129.4951935,2460.408677,3
Tasnim Rahman,C190,3,Conservative,1,No,Tasnim Rahman,C190,ABBV,29,2021-12-06,120.1037064,3483.007486,3
Tasnim Rahman,C190,3,Conservative,1,No,Tasnim Rahman,C190,IFF,28,2022-02-22,132.9023438,3721.265626,4
Tasnim Rahman,C190,3,Conservative,1,No,Tasnim Rahman,C190,MA,12,2021-11-03,328.5422974,3942.507569,4
Tasnim Rahman,C190,3,Conservative,1,No,Tasnim Rahman,C190,WHR,26,2021-12-31,232.5450897,6046.172332,5
Tasnim Rahman,C190,3,Conservative,1,No,Tasnim Rahman,C190,FDS,26,2021-09-30,393.2513123,10224.53412,5
Umesh Ursekar,C293,1,Aggressive,3,Yes,Umesh Ursekar,C293,WYNN,20,2022-02-24,86.48000336,1729.600067,2
Umesh Ursekar,C293,1,Aggressive,3,Yes,Umesh Ursekar,C293,VLO,23,2021-09-03,63.16309357,1452.751152,2
Umesh Ursekar,C293,1,Aggressive,3,Yes,Umesh Ursekar,C293,STX,17,2022-01-04,115.1589508,1957.702164,2
Umesh Ursekar,C293,1,Aggressive,3,Yes,Umesh Ursekar,C293,ADSK,19,2022-02-23,209.0200043,3971.380082,4
Vijay Prakash,C171,2,Moderate,2,Yes,Vijay Prakash,C171,LNC,13,2022-03-22,66.52459717,864.8197632,1
Vijay Prakash,C171,2,Moderate,2,Yes,Vijay Prakash,C171,ICE,15,2021-12-15,134.3967743,2015.951615,1
Vijay Prakash,C171,2,Moderate,2,Yes,Vijay Prakash,C171,LLY,11,2021-11-08,258.6072388,2844.679627,1
Vijay Prakash,C171,2,Moderate,2,Yes,Vijay Prakash,C171,FISV,5,2021-10-07,109.2600021,546.3000105,1
Vijay Prakash,C171,2,Moderate,2,Yes,Vijay Prakash,C171,ES,12,2021-09-13,86.46547699,1037.585724,1
Vijay Prakash,C171,2,Moderate,2,Yes,Vijay Prakash,C171,GILD,24,2022-02-18,60.28160858,1446.758606,1
Vijay Prakash,C171,2,Moderate,2,Yes,Vijay Prakash,C171,J,12,2021-12-13,140.6142426,1687.370911,1
Vijay Prakash,C171,2,Moderate,2,Yes,Vijay Prakash,C171,AZO,3,2022-01-04,2080.25,6240.75,2
Vijay Prakash,C171,2,Moderate,2,Yes,Vijay Prakash,C171,BA,26,2021-09-15,214.2200012,5569.720031,2
Vijay Prakash,C171,2,Moderate,2,Yes,Vijay Prakash,C171,RE,24,2021-10-14,274.6667175,6592.00122,2
Vijay Prakash,C171,2,Moderate,2,Yes,Vijay Prakash,C171,AVGO,24,2022-01-12,617.8221436,14827.73145,4
Anderson Smith,C253,3,Conservative,1,No,Anderson Smith,C253,WMT,17,2021-09-21,141.8976593,2412.260208,1
Anderson Smith,C253,3,Conservative,1,No,Anderson Smith,C253,O,17,2021-09-08,67.77407837,1152.159332,1
Anderson Smith,C253,3,Conservative,1,No,Anderson Smith,C253,BBY,8,2022-03-10,97.78567505,782.2854004,1
Anderson Smith,C253,3,Conservative,1,No,Anderson Smith,C253,TRV,16,2021-12-03,147.5311279,2360.498046,1
Anderson Smith,C253,3,Conservative,1,No,Anderson Smith,C253,NLSN,11,2022-01-03,21.03733253,231.4106578,1
